series	booktitle	year	title	abstract	authors	pdf1page	pdfarticle	id	lang_title	lang_abstract	affiliations	long_content	short_content	n_citations	
Revue des Nouvelles Technologies de l'Information	EGC	2005	Extraction de la localisation des termes pour le classement des documents	Trouver et classer les documents pertinents par rapport à une requête est fondamental dans le domaine de la recherche d'information. Notre étude repose sur la localisation des termes dans les documents. Nous posons l'hypothèse que plus les occurrences des termes d'une requête se retrouvent proches dans un document alors plus ce dernier doit être positionné en tête de la liste de réponses. Nous présentons deux variantes de notre modèle à zone d'influence, la première est basée sur une notion de proximité floue et la seconde sur une notion de pertinence locale.	Annabelle Mercier, Michel Beigbeder	http://editions-rnti.fr/render_pdf.php?p1&p=1000269	http://editions-rnti.fr/render_pdf.php?p=1000269	1604	fr	fr	@emse.fr	extraction de le localisation des terme pour le classement des documents  trouver et classer le document pertinent par rapport à un requête être fondamental dans le domaine de le recherche d' information . son étude reposer sur le localisation des terme dans le document . Nous poser le hypothèse que plus le occurrence des terme d' un requête clr retrouver proche dans un document alors plus ce dernier devoir être positionner en tête de le liste de réponse . Nous présenter deux variante de son modèle à zone d' influence , le premier être baser sur un notion de proximité flou et le second sur un notion de pertinence local . 	Extraction de la localisation des termes pour le classement des documents	1
Revue des Nouvelles Technologies de l'Information	EGC	2005	Extraction de règles d'association quantitatives application à des données médicales	L'extraction de règles d'association est devenue aujourd'hui une tâche populaire en fouille de données. Cependant, l'algorithme Apriori et ses variantes restent dédiés aux bases de données renfermant des informations catégoriques.Nous proposons dans cet article QuantMiner, qui est un outil que nous avons développé dans le but d'extraire des règles d'association gérant variables catégoriques et numériques. L'outil que nous proposons repose sur un algorithme génétique permettant de découvrir de façon dynamique les intervalles des variables numériques apparaissant dans les règles.Nous présentons également une application réelle de notre outil sur des données médicales relatives à la maladie de l'athérosclérose et donnons des résultats de notre expérience pour la description et la caractérisation de cette maladie.	Cyril Nortet, Ansaf Salleb-Aouissi, Teddy Turmeaux, Christel Vrain	http://editions-rnti.fr/render_pdf.php?p1&p=1000352	http://editions-rnti.fr/render_pdf.php?p=1000352	1605	fr	fr	@lifo.univ, @irisa.fr	extraction de règle d' association quantitatif application à un donnée médicales  le extraction de règle d' association être devenir aujourd' hui un tâche populaire en fouille de donnée . cependant , le algorithme Apriori et son variante rester dédier aux base de donnée renfermer un information catégorique . Nous proposer dans ce article QuantMiner , qui être un outil que nous avoir développer dans le but d' extraire un règle d' association gérer variable catégorique et numérique . le outil que nous proposer reposer sur un algorithme génétique permettre de découvrir de façon dynamique le intervalle des variable numérique apparaître dans le règle . Nous présenter également un application réel de son outil sur un donnée médical relatif à le maladie de le athérosclérose et donner un résultat de son expérience pour le description et le caractérisation de ce maladie . 	Extraction de règles d'association quantitatives application à des données médicales	1
Revue des Nouvelles Technologies de l'Information	EGC	2005	Extraction de termes centrée autour de l'expert	Nous développons un logiciel, Exit, capable d'aider un expert à extraire des termes qu'il trouve pertinents dans des textes de spécialité. Tout est mis en place pour faciliter le travail de l'expert afin qu'il puisse consacrer son temps à la seule reconnaissance des termes pertinents. Pour cela, différentes mesures statistiques et de nombreuses options d'extraction sont disponibles dans Exit. Afin d'utiliser au mieux les connaissances de l'expert, notre approche est semi-automatique. De plus, l'expert construit des termes pouvant inclure des termes précédemment extraits ce qui rend itératif et constructif notre processus de formation des termes. Enfin, l'ergonomie du logiciel a profité des enseignements tirés lors de son utilisation pour une compétition internationale d'extraction de connaissances.	Thomas Heitz, Mathieu Roche, Yves Kodratoff	http://editions-rnti.fr/render_pdf.php?p1&p=1000425	http://editions-rnti.fr/render_pdf.php?p=1000425	1606	fr	fr	@lri.fr	extraction de terme centrer autour de le expert  Nous développer un logiciel , Exit , capable d' aider un expert à extraire un terme qu' il trouver pertinent dans un texte de spécialité . tout être mettre en place pour faciliter le travail de le expert afin qu' il pouvoir consacrer son temps à le seul reconnaissance des terme pertinent . Pour cela , différentes mesure statistique et un nombreux option d' extraction être disponible dans Exit . Afin d' utiliser au mieux le connaissance de le expert , son approche être semi-automatique . De plus , le expert construire des terme pouvoir inclure un terme précédemment extrait ce qui rendre itératif et constructif son processus de formation des terme . enfin , le ergonomie du logiciel avoir profiter un enseignement tirer lors de son utilisation pour un compétition international d' extraction de connaissance . 	Extraction de termes centrée autour de l'expert	1
Revue des Nouvelles Technologies de l'Information	EGC	2005	Extraction des connaissances pour l'enrichissement des bases  de données géographiques		Sami Faiz, Khaoula Mahmoudi	http://editions-rnti.fr/render_pdf.php?p1&p=1000394	http://editions-rnti.fr/render_pdf.php?p=1000394	1607	fr		@insat.rnu.tn, @insat.rnu.tn	Extraction des connaissances pour l'enrichissement des bases  de données géographiques 	Extraction des connaissances pour l'enrichissement des bases  de données géographiques	2
Revue des Nouvelles Technologies de l'Information	EGC	2005	Fonctions d'oubli et conservation de détail dans les entrepôts de données		Aliou Boly, Georges Hébrail, Marie-Luce Picard	http://editions-rnti.fr/render_pdf.php?p1&p=1000287	http://editions-rnti.fr/render_pdf.php?p=1000287	1608	fr		@enst.fr, @enst.fr, @edf.fr	Fonctions d'oubli et conservation de détail dans les entrepôts de données 	Fonctions d'oubli et conservation de détail dans les entrepôts de données	0
Revue des Nouvelles Technologies de l'Information	EGC	2005	Forage distribué des données : une comparaison entre l'agrégation d'échantillons et l'agrégation de règles	Pour nous attaquer au problème du forage de très grandes bases de données distribuées, nous proposons d'étudier deux approches. La première est de télécharger seulement un échantillon de chaque base de données puis d'y effectuer le forage. La deuxième approche est de miner à distance chaque base de données indépendamment, puis de télécharger les modèles résultants, sous forme de règles de classification, dans un site central où l'agrégation de ces derniers est réalisée. Dans cet article, nous présentons une vue d'ensemble des techniques d'échantillonnage les plus communes. Nous présentons ensuite cette nouvelle technique de forage distribué des données où la mécanique d'agrégation est basée sur un coefficient de confiance attribué à chaque règle et sur de très petits échantillons de chaque base de données. Le coefficient de confiance d'une règle est calculé par des moyens statistiques en utilisant le théorème limite centrale. En conclusion, nous présentons une comparaison entre les meilleures techniques d'échantillonnage que nous avons trouvées dans la littérature, et notre approche de forage distribué des données (FDD) basée sur l'agrégation de modèles.	Mohamed Aounallah, Sébastien Quirion, Guy W. Mineau	http://editions-rnti.fr/render_pdf.php?p1&p=1000211	http://editions-rnti.fr/render_pdf.php?p=1000211	1609	fr	fr	@ift.ulaval.ca, @ift.ulaval.ca, @gel.ulaval.ca	forage distribuer des donnée : un comparaison entre le agrégation d' échantillon et le agrégation de règles  Pour nous attaquer au problème du forage de très grand base de donnée distribuer , nous proposer d' étudier deux approche . le premier être de télécharger seulement un échantillon de chaque base de donnée puis d' y effectuer le forage . le deuxième approche être de miner à distance chaque base de donnée indépendamment , puis de télécharger le modèle résultants , sous forme de règle de classification , dans un site central où le agrégation de ce dernier être réaliser . Dans ce article , nous présenter un vue d' ensemble des technique d' échantillonnage le plus commun . Nous présenter ensuite ce nouveau technique de forage distribuer des donnée où le mécanique d' agrégation être baser sur un coefficient de confiance attribuer à chaque règle et sur de très petit échantillon de chaque base de donnée . le coefficient de confiance d' un règle être calculer par un moyen statistique en utiliser le théorème limite central . En conclusion , nous présenter un comparaison entre le meilleur technique d' échantillonnage que nous avoir trouver dans le littérature , et son approche de forage distribuer des donnée ( FDD ) baser sur le agrégation de modèle . 	Forage distribué des données : une comparaison entre l'agrégation d'échantillons et l'agrégation de règles	3
Revue des Nouvelles Technologies de l'Information	EGC	2005	Fouille de Données Relationnelles dans les SGBD		Cédric Udréa, Fadila Bentayeb	http://editions-rnti.fr/render_pdf.php?p1&p=1000288	http://editions-rnti.fr/render_pdf.php?p=1000288	1610	fr		@univ-lyon2.fr	Fouille de Données Relationnelles dans les SGBD 	Fouille de Données Relationnelles dans les SGBD	1
Revue des Nouvelles Technologies de l'Information	EGC	2005	Fouille de graphes et découverte de règles d'association : application à l'analyse d'images de document	Cet article présente une méthode permettant la découverte non supervisée de motifs fréquents représentatifs de symboles sur des images de documents. Les symboles sont considérés comme des entités graphiques porteurs d'information et les images de document sont représentées par des graphes relationnels attribués. Dans un premier temps, la méthode réalise la découverte de sous-graphes disjoints fréquents et fait correspondre pour chacun d'eux un symbole différent. Une recherche des règles d'association entre ces symboles permet alors d'accéder à une partie des connaissances du domaine décrit par ces symboles. L'objectif à terme est d'utiliser les symboles découverts pour la classification ou la recherche d'images dans un flux hétérogène de document là ou une approche supervisée n'est pas envisageable.	Eugen Barbu, Pierre Héroux, Sébastien Adam, Éric Trupin	http://editions-rnti.fr/render_pdf.php?p1&p=1000341	http://editions-rnti.fr/render_pdf.php?p=1000341	1611	fr	fr	@univ-rouen.fr	fouille de graphe et découverte de règle d' association : application à le analyse d' image de document  ce article présenter un méthode permettre le découverte non superviser de motif fréquent représentatif de symbole sur un image de document . le symbole être considérer comme un entité graphique porteur d' information et le image de document être représenter par un graphe relationnel attribuer . Dans un premier temps , le méthode réaliser le découverte de sous-graphes disjoint fréquent et faire correspondre pour chacun d' lui un symbole différent . un recherche des règle d' association entre ce symbole permettre alors d' accéder à un partie des connaissance du domaine décrire par ce symbole . le objectif à terme être d' utiliser le symbole découvert pour le classification ou le recherche d' image dans un flux hétérogène de document là ou un approche superviser n' être pas envisageable . 	Fouille de graphes et découverte de règles d'association : application à l'analyse d'images de document	0
Revue des Nouvelles Technologies de l'Information	EGC	2005	Fouille de textes pour orienter la construction d'une ressource terminologique	La finalité de ce papier est d'analyser l'apport de techniques de fouille de données textuelles à une méthodologie de construction d'ontologie à partir de textes. Le domaine d'application de cette expérimentation est celui de l'accidentologie routière. Dans ce contexte, les résultats des techniques de fouille de données textuelles sont utilisés pour orienter la construction d'une ressource terminologique à partir de procès-verbaux d'accidents. La méthode TERMINAE et l'outil du même nom offrent le cadre général pour la modélisation de la ressource. Le papier présente les techniques de fouille employées et l'intégration des résultats des fouilles dans les différentes étapes du processus de construction de la ressource.	Valentina Ceausu, Sylvie Desprès	http://editions-rnti.fr/render_pdf.php?p1&p=1000261	http://editions-rnti.fr/render_pdf.php?p=1000261	1612	fr	fr	@univ-paris5.fr, @univ-paris5.fr	fouille de texte pour orienter le construction d' un ressource terminologique  le finalité de ce papier être d' analyser le apport de technique de fouille de donnée textuel à un méthodologie de construction d' ontologie à partir de texte . le domaine d' application de ce expérimentation être celui de le accidentologie routier . Dans ce contexte , le résultat des technique de fouille de donnée textuel être utiliser pour orienter le construction d' un ressource terminologique à partir de procès-verbal d' accident . le méthode TERMINAE et le outil du même nom offrir le cadre général pour le modélisation de le ressource . le papier présent le technique de fouille employer et le intégration des résultat des fouille dans le différent étape du processus de construction de le ressource . 	Fouille de textes pour orienter la construction d'une ressource terminologique	4
Revue des Nouvelles Technologies de l'Information	EGC	2005	Hiérarchisation des règles d'association en fouille de textes	L'extraction de règles d'association est souvent exploitée comme méthode de fouille de données. Cependant, une des limites de cette approche vient du très grand nombre de règles extraites et de la difficulté pour l'analyste à appréhender la totalité de ces règles. Nous proposons donc de pallier ce problème en structurant l'ensemble des règles d'association en hiérarchies. La structuration des règles se fait à deux niveaux. Un niveau global qui a pour objectif de construire une hiérarchie structurant les règles extraites des données. Nous définissons donc un premier type de subsomption entre règles issue de la subsomption dans les treillis de Galois. Le second niveau correspond à une analyse locale des règles et génère pour une règle donnée une hiérarchie de généralisation de cette règle qui repose sur des connaissances complémentaires exprimées dans un modèle terminologique. Ce niveau fait appel à un second type de subsomption inspiré de la subsomption en programmation logique inductive. Nous définissons ces deux types de subsomptions, développons un exemple montrant l'intérêt de l'approche pour l'analyste et étudions les propriétés formelles des hiérarchies ainsi proposées.	Rokia Bendaoud, Yannick Toussaint, Amedeo Napoli	http://editions-rnti.fr/render_pdf.php?p1&p=1000268	http://editions-rnti.fr/render_pdf.php?p=1000268	1613	fr	fr	@loria.fr	hiérarchisation des règle d' association en fouille de textes  le extraction de règle d' association être souvent exploiter comme méthode de fouille de donnée . cependant , un des limite de ce approche venir du très grand nombre de règle extraire et de le difficulté pour le analyste à appréhender le totalité de ce règle . Nous proposer donc de pallier ce problème en structurer le ensemble des règle d' association en hiérarchie . le structuration des règle clr faire à deux niveau . un niveau global qui avoir pour objectif de construire un hiérarchie structurer le règle extraire des donnée . Nous définir donc un premier type de subsomption entre règle issue de le subsomption dans le treillis de Galois . le second niveau correspondre à un analyse local des règle et générer pour un règle donner un hiérarchie de généralisation de ce règle qui reposer sur un connaissance complémentaire exprimer dans un modèle terminologique . ce niveau faire appel à un second type de subsomption inspirer de le subsomption en programmation logique inductif . Nous définir ce deux type de subsomption , développer un exemple montrer le intérêt de le approche pour le analyste et étudier le propriété formel des hiérarchie ainsi proposer . 	Hiérarchisation des règles d'association en fouille de textes	2
Revue des Nouvelles Technologies de l'Information	EGC	2005	Intégration efficace des arbres de décision dans les SGBD : utilisation des index bitmap	Nous présentons dans cet article une nouvelle approche de fouille qui permet d'appliquer des algorithmes de construction d'arbres de décision en répondant à deux objectifs : (1) traiter des bases volumineuses, (2) en des temps de traitement acceptables. Le premier objectif est atteint en intégrant ces algorithmes au coeur des SGBD, en utilisant uniquement les outils fournis par ces derniers. Toutefois, les temps de traitement demeurent longs, en raison des nombreuses lectures de la base. Nous montrons que, grâce aux index bitmap, nous réduisons à la fois la taille de la base d'apprentissage et les temps de traitements. Pour valider notre approche, nous avons implémenté la méthode ID3 sous forme d'une procédure stockée dans le SGBD Oracle.	Cécile Favre, Fadila Bentayeb	http://editions-rnti.fr/render_pdf.php?p1&p=1000281	http://editions-rnti.fr/render_pdf.php?p=1000281	1614	fr	fr	@univ-lyon2.fr	intégration efficace des arbre de décision dans le SGBD : utilisation des index bitmap  Nous présenter dans ce article un nouveau approche de fouille qui permettre d' appliquer un algorithme de construction d' arbre de décision en répondre à deux objectif : ( 1 ) traiter un base volumineux , ( 2 ) en un temps de traitement acceptable . le premier objectif être atteindre en intégrer ce algorithme au coeur des SGBD , en utiliser uniquement le outil fournir par ce dernier . toutefois , le temps de traitement demeurer long , en raison des nombreux lecture de le base . Nous montrer que , grâce aux index bitmap , nous réduire à le foi le taille de le base d' apprentissage et le temps de traitement . Pour valider son approche , nous avoir implémenter le méthode ID3 sous forme d' un procédure stocker dans le SGBD Oracle . 	Intégration efficace des arbres de décision dans les SGBD : utilisation des index bitmap	1
Revue des Nouvelles Technologies de l'Information	EGC	2005	L'automate textuel pour la prise en compte de l'évolution du texte	Il n'est plus à rappeler que le corpus textuel, est tel qu'il est actuellement, intraitable à l'échelle que sa croissance nous confirme l'obligation d'utiliser des outils automatique de traitement. Cet article s'intéresse plus particulièrement à la caractérisation de textes et par là même à celle d'auteurs. A l'heure actuelle, toutes les méthodes existant travaillent sur le document fini, sans admettre qu'un cheminement existe entre le début du document et sa fin. Nous proposons une méthode tentant d'apporter cette notion d'évolution textuelle en traitant le texte par un automate et l'évaluation choisie. Puis nous présenterons des résultats validés par des experts, obtenus sur un corpus d'entretiens sociologiques.	Hubert Marteau, Nicole Vincent	http://editions-rnti.fr/render_pdf.php?p1&p=1000276	http://editions-rnti.fr/render_pdf.php?p=1000276	1615	fr	fr	@univ-tours.fr, @univ-paris5.fr	le automate textuel pour le prise en compte de le évolution du texte  Il n' être plus à rappeler que le corpus textuel , être tel qu' il être actuellement , intraitable à le échelle que son croissance nous confirmer le obligation d' utiliser un outil automatique de traitement . ce article clr intéresser plus particulièrement à le caractérisation de texte et par là même à celui d' auteur . A le heure actuel , tout le méthode existant travailler sur le document finir , sans admettre qu' un cheminement exister entre le début du document et son fin . Nous proposer un méthode tentant d' apporter ce notion d' évolution textuel en traiter le texte par un automate et le évaluation choisir . Puis nous présenter un résultat valider par un expert , obtenir sur un corpus d' entretien sociologique . 	L'automate textuel pour la prise en compte de l'évolution du texte	0
Revue des Nouvelles Technologies de l'Information	EGC	2005	La démarche ontologique pour la gestion des compétences et des connaissances	"La gestion des ressources humaines repose d'une part sur la connaissance des individus et de leurs compétences et d'autre part sur la connaissance de l'organisation et de ses métiers. C'est par la ""mise en correspondance"" de ces connaissances qu'il est possible d'améliorer l'emploi, de valoriser les connaissances et les compétences individuelles et de mieux gérer l'organisation. Cette mise en correspondance nécessite une représentation explicite des connaissances, ce qui permet de répondre à de nouveaux besoins : annuaire de compétences, gestion des projets et des retours d'expériences, identification des connaissances à risques, etc.Nous verrons dans le cadre de cet article l'intérêt de l'approche ontologique tant d'un point de vue méthodologique pour la clarification des notions mises en jeu dans le cadre de la GPECC (Gestion Prévisionnelle des Emplois des Compétences et des Connaissances) que pour la construction, la représentation et la maintenance des référentiels des compétences, des connaissances et des métiers. Elle permet en particulier une gestion de l'information par la terminologie et le sens métier propre à l'organisation."	Christophe Roche, Charles Foveau, Samah Reguigui	http://editions-rnti.fr/render_pdf.php?p1&p=1000299	http://editions-rnti.fr/render_pdf.php?p=1000299	1616	fr	fr	@univ-savoi, @ontologos-corp.com, @ontologos-corp.com	le démarche ontologique pour le gestion des compétence et des connaissances  " le gestion des ressource humain reposer d' un part sur le connaissance des individu et de son compétence et d' autre part sur le connaissance de le organisation et de son métier . . C' être par le " " mettre en correspondance " " de ce connaissance qu' il être possible d' améliorer le emploi , de valoriser le connaissance et le compétence individuel et de mieux gérer le organisation . . ce mise en correspondance nécessiter un représentation explicite des connaissance , ce qui permettre de répondre à un nouveau besoin : annuaire de compétence , gestion des projet et des retour d' expérience , identification des connaissance à risque , etc. Nous voir dans le cadre de ce article le intérêt de le approche ontologique tant d' un point de vue méthodologique pour le clarification des notion mettre en jeu dans le cadre de le GPECC ( Gestion Prévisionnelle des Emplois des Compétences et des connaissance ) que pour le construction , le représentation et le maintenance des référentiel des compétence , un connaissance et des métier . . Elle permettre en particulier un gestion de le information par le terminologie et le sens métier propre à le organisation . " 	La démarche ontologique pour la gestion des compétences et des connaissances	3
Revue des Nouvelles Technologies de l'Information	EGC	2005	La réussite universitaire : prédictions par génération de règles		Nadine Meskens, Jean-Philippe Vandamme, Abdelhakim Artiba	http://editions-rnti.fr/render_pdf.php?p1&p=1000361	http://editions-rnti.fr/render_pdf.php?p=1000361	1617	fr		@fucam.ac.be, @i4e2.org	La réussite universitaire : prédictions par génération de règles 	La réussite universitaire : prédictions par génération de règles	0
Revue des Nouvelles Technologies de l'Information	EGC	2005	Les NTIC au services de la capitalisation des connaissances		Jean-Paul Barthès	http://editions-rnti.fr/render_pdf.php?p1&p=1000439	http://editions-rnti.fr/render_pdf.php?p=1000439	1618	fr		@utc.fr	Les NTIC au services de la capitalisation des connaissances 	Les NTIC au services de la capitalisation des connaissances	
Revue des Nouvelles Technologies de l'Information	EGC	2005	Logiciel d'aide à l'étiquetage morpho-syntaxique de  textes de spécialité	La compréhension de textes de spécialité nécessite un étiquetage morpho-syntaxique de bonne qualité. Or, lorsque les textes étudiés sont issus de domaines spécifiques et peu usités, il est rare de disposer de dictionnaires et autres ressources lexicales fiables. Le logiciel que nous proposons permet d'utiliser un étiquetage réalisé par un étiqueteur généraliste, puis d'améliorer cet étiquetage en intégrant des connaissances d'experts du domaine étudié. Grâce au logiciel développé, il est relativement aisé pour un expert du domaine de détecter des erreurs d'étiquetage et de mettre en place des règles de ré-étiquetage. Ces règles peuvent être obtenues de deux manières différentes : (1) soit en utilisant un langage de programmation permettant d'exprimer des règles complexes de ré-étiquetage, (2) soit par apprentissage automatique des règles à partir d'exemples corrigés au moyen d'une interface dédiée. Cet apprentissage propose de nouvelles règles à l'expert, acquises automatiquement.	Ahmed Amrani, Jérôme Azé, Yves Kodratoff	http://editions-rnti.fr/render_pdf.php?p1&p=1000421	http://editions-rnti.fr/render_pdf.php?p=1000421	1619	fr	fr	@esiea.fr, @lri.fr	logiciel d' aide à le étiquetage morpho- syntaxique de texte de spécialité  le compréhension de texte de spécialité nécessiter un étiquetage morpho- syntaxique de bon qualité . Or , lorsque le texte étudier être issir de domaine spécifique et peu usiter , il être rare de disposer de dictionnaire et autre ressource lexical fiable . le logiciel que nous proposer permettre d' utiliser un étiquetage réaliser par un étiqueteur généraliste , puis d' améliorer ce étiquetage en intégrer un connaissance d' expert du domaine étudier . grâce au logiciel développer , il être relativement aisé pour un expert du domaine de détecter un erreur d' étiquetage et de mettre en place des règle de ré-étiquetage . ce règle pouvoir être obtenir de deux manière différent : ( 1 ) soit en utiliser un langage de programmation permettre d' exprimer un règle complexe de ré-étiquetage , ( 2 ) soit par apprentissage automatique des règle à partir d' exemple corriger au moyen d' un interface dédier . ce apprentissage proposer un nouveau règle à le expert , acquérir automatiquement . 	Logiciel d'aide à l'étiquetage morpho-syntaxique de  textes de spécialité	3
Revue des Nouvelles Technologies de l'Information	EGC	2005	Manipulation et fusion de données multidimensionnelles	Cet article définit une algèbre permettant de manipuler des tables dimensionnelles extraites d'une base de données multidimensionnelles. L'algèbre intègre un noyau minimum d'opérateurs unaires permettant d'effectuer les analyses décisionnelles par combinaison d'opérateurs. Cette algèbre intègre un opérateur binaire permettant la fusion de tables dimensionnelles facilitant les corrélations des sujets analysés.	Franck Ravat, Olivier Teste, Gilles Zurfluh	http://editions-rnti.fr/render_pdf.php?p1&p=1000286	http://editions-rnti.fr/render_pdf.php?p=1000286	1620	fr	fr	@irit.fr	manipulation et fusion de donnée multidimensionnelles  ce article définir un algèbre permettre de manipuler un table dimensionnel extraire d' un base de donnée multidimensionnel . le algèbre intégrer un noyau minimum d' opérateur unaires permettre d' effectuer le analyse décisionnel par combinaison d' opérateur . ce algèbre intégrer un opérateur binaire permettre le fusion de table dimensionnel faciliter le corrélation des sujet analyser . 	Manipulation et fusion de données multidimensionnelles	3
Revue des Nouvelles Technologies de l'Information	EGC	2005	Méthode de construction d'ontologie de termes à partir du treillis de l'iceberg de Galois	"L'approche présentée dans cet article a pour objectif la construction d'une ontologie à partir du treillis de l'iceberg de Galois. Nous entendons par ontologie un ensemble de termes structurés entre eux par un ensemble de liens de divers types. Dans notre cas d'étude, cette ontologie constitue un support de connaissances ""documentaires"". En effet, elle peut être utilisée dans diverses applications en Recherche d'Information (RI), telles que l'indexation automatique et l'expansion de requêtes ainsi qu'en text-mining. La méthode de construction que nous proposons est fondée sur l'analyse formelle de concepts (AFC) et plus précisément, la structure du treillis de l'iceberg de Galois. En utilisant cette structure hiérarchique partiellement ordonnée, nous présentons une translation directe des relations laticielles vers celles ontologiques. Nous proposons ainsi d'enrichir l'ontologie dérivée par des règles associatives génériques entre termes, découvertes dans le cadre d'un processus de text-mining."	Cherif Chiraz Latiri, Mehdi Mtir, Sadok Ben Yahia	http://editions-rnti.fr/render_pdf.php?p1&p=1000304	http://editions-rnti.fr/render_pdf.php?p=1000304	1621	fr	fr	@gnet.tn, @fst.rnu.tn, @voila.fr	méthode de construction d' ontologie de terme à partir du treillis de le iceberg de Galois  " le approche présenter dans ce article avoir pour objectif le construction d' un ontologie à partir du treillis de le iceberg de Galois . . Nous entendre par ontologie un ensemble de terme structurer entre lui par un ensemble de lien de divers type . . Dans son cas d' étude , ce ontologie constituer un support de connaissance " " documentaire " " . . En effet , elle pouvoir être utiliser dans divers application en recherche d' Information ( RI ) , tel que le indexation automatique et le expansion de requête ainsi qu' en text-mining . . le méthode de construction que nous proposer être fonder sur le analyse formel de concept ( AFC ) et plus précisément , le structure du treillis de le iceberg de Galois . . En utiliser ce structure hiérarchique partiellement ordonner , nous présenter un translation direct des relation laticielles vers celui ontologique . . Nous proposer ainsi d' enrichir le ontologie dériver par un règle associatif générique entre terme , découvrir dans le cadre d' un processus de text-mining . " 	Méthode de construction d'ontologie de termes à partir du treillis de l'iceberg de Galois	1
Revue des Nouvelles Technologies de l'Information	EGC	2005	Microarray data mining : recent advances		Gregory Piatetsky-Shapiro	http://editions-rnti.fr/render_pdf.php?p1&p=1000443	http://editions-rnti.fr/render_pdf.php?p=1000443	1622	en			Microarray data mining : recent advances 	Microarray data mining : recent advances	0
Revue des Nouvelles Technologies de l'Information	EGC	2005	Mining Frequent Queries in Star Schemes	L'extraction de toutes les requêtes fréquentes dans une base de données relationnelle est un problème di±cile, même si l'on ne considère que des requêtes conjonctives. Nous montrons que ce problème devient possible dans le cas suivant : le schéma de la base est un schéma en étoile, et les données satisfont un ensemble de dépendances fonctionnelles et de contraintes référentielles. De plus, les schémas en étoile sont appropriés pour les entrepôts de données et que les dépendances fonctionnelles et les contraintes référentielles sont les contraintes les plus usuelles dans les bases de données. En considérant le modèle des instances faibles, nous montrons que les requêtes fréquentes exprimées par sélection-projection peuvent être extraites par des algorithmes de type Apriori.	Tao-Yuan Jen, Dominique Laurent, Nicolas Spyratos, Oumar Sy	http://editions-rnti.fr/render_pdf.php?p1&p=1000283	http://editions-rnti.fr/render_pdf.php?p=1000283	1623	en	fr	@dept-info.u, @lri.fr, @ugb.sn	le extraction de tout le requête fréquent dans un base de donnée relationnel être un problème di±cile , même si le on ne considérer que un requête conjonctif . Nous montrer que ce problème devenir possible dans le cas suivant : le schéma de le base être un schéma en étoile , et le donnée satisfaire un ensemble de dépendance fonctionnel et de contrainte référentiel . De plus , le schéma en étoile être approprier pour le entrepôt de donnée et que le dépendance fonctionnel et le contrainte référentiel être le contrainte le plus usuel dans le base de donnée . En considérer le modèle des instance faible , nous montrer que le requête fréquent exprimer par sélection-projection pouvoir être extraire par un algorithme de type Apriori . 	Mining Frequent Queries in Star Schemes	11
Revue des Nouvelles Technologies de l'Information	EGC	2005	Modélisation de connaissances pour un système de médiation	Travaillant sur l'élaboration d'une méthodologie de développement de systèmes de médiation intégrés dans des systèmes coopératifs, nous avons proposé une architecture à 3 composants : le premier concerne la coopération, le second l'assistance et le troisième est relatif aux connaissances nécessaires aux 2 précédents. Dans cet article nous présentons plus particulièrement le point de vue des connaissances. Ces connaissances sont de 2 natures : des connaissances statiques, sur le domaine par exemple, et des connaissances acquises pendant l'utilisation coopérative du système, notamment la mémoire des activités et les descriptions des actes de résolutions de problèmes. Pour illustrer cette modélisation de connaissances, nous nous intéresserons aux activités coopératives de suivi, de gestion et d'évaluation de projets d'étudiants, assistées par l'outil iPédagogique.	Victoria Eugenia Ospina, Alain-Jérôme Fougères, Manuel Zacklad	http://editions-rnti.fr/render_pdf.php?p1&p=1000383	http://editions-rnti.fr/render_pdf.php?p=1000383	1624	fr	fr	@utbm.fr, @utt.fr	modélisation de connaissance pour un système de médiation  travailler sur le élaboration d' un méthodologie de développement de système de médiation intégrer dans un système coopératif , nous avoir proposer un architecture à 3 composant : le premier concerner le coopération , le second le assistance et le troisième être relatif aux connaissance nécessaire aux 2 précédent . Dans ce article nous présenter plus particulièrement le point de vue des connaissance . ce connaissance être de 2 nature : un connaissance statique , sur le domaine par exemple , et des connaissance acquérir pendant le utilisation coopératif du système , notamment le mémoire des activité et le description des acte de résolution de problème . Pour illustrer ce modélisation de connaissance , nous nous intéresser aux activité coopératif de suivi , de gestion et d' évaluation de projet d' étudiant , assister par le outil iPédagogique . 	Modélisation de connaissances pour un système de médiation	6
Revue des Nouvelles Technologies de l'Information	EGC	2005	Modélisation de la cognition sociale - propositions autour de  l'utilisation de schémas cognitifs		Jorge Louçã	http://editions-rnti.fr/render_pdf.php?p1&p=1000395	http://editions-rnti.fr/render_pdf.php?p=1000395	1625	fr		@iscte.pt	Modélisation de la cognition sociale - propositions autour de  l'utilisation de schémas cognitifs 	Modélisation de la cognition sociale - propositions autour de  l'utilisation de schémas cognitifs	0
